Common,808
GPS Time,MAC,SSID,Encryption,RSSI,Channel,Manufacturer,AP Type,Latitude,Longitude
2018-04-24 22:22:36,e6:9a:dc:8a:90:d3,Niño's iPhone,[WPA2-PSK-CCMP][ESS],-86,6,14.64285348,121.05942476
2018-04-24 22:22:47,06:d6:aa:29:af:98,AldrinCHU,[WPA2-PSK-CCMP][ESS],-70,6,14.64285356,121.05942457
2018-04-24 22:22:47,51502_30232_210439889,Globe,HSPA;ph,-77,0,14.64285356,121.05942457
2018-04-24 22:23:00,74:a5:28:13:47:cb,Ana the Great,[WPA2-PSK-CCMP][ESS],-80,1,14.64285979,121.05924681
2018-04-24 22:23:04,06:d6:aa:a8:c1:92,AndroidAP,[WPA2-PSK-CCMP][ESS],-75,11,14.64285831,121.05918705
2018-04-24 22:23:16,90:61:0c:23:d2:4c,Malingap_Repeater,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-85,1,14.64286161,121.0590483
2018-04-24 22:23:47,90:61:0c:0c:c7:c4,Malingap,[WPA2-PSK-CCMP][ESS],-81,6,14.64278219,121.0587196
2018-04-24 22:24:00,5c:f2:86:24:81:fe,SmartBro_2481FE,[WPS][ESS],-79,10,14.64281459,121.05858017
2018-04-24 22:24:00,08:86:3b:82:fc:4e,Kiara-Belkin :),[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-87,7,14.64281459,121.05858017
2018-04-24 22:24:04,ac:f9:70:ed:6b:c4,taylor,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,1,14.64282585,121.05853018
2018-04-24 22:24:08,d0:04:92:01:8d:30,PLDTHOMEFIBRkatrina,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-79,7,14.64279126,121.05847531
2018-04-24 22:24:21,84:16:f9:ac:69:97,PLDTMyDSL_asemed_EXT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-81,11,14.64278742,121.05832086
2018-04-24 22:24:51,74:cc:39:c9:fc:d0,PLDTHOMEFIBR9fcd0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-80,8,14.64272268,121.05807592
2018-04-24 22:31:12,f2:98:38:9f:b5:5e,WO,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-79,4,14.64274108,121.05797057
2018-04-24 22:31:56,f0:98:38:07:dc:7c,COC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-56,7,14.64314289,121.05797069
2018-04-24 22:24:37,f0:8c:fb:81:bd:28,PLDTHOMEFIBR_Malingap,[WPA2-PSK-CCMP+TKIP][ESS],-78,6,14.64280549,121.05816511
2018-04-24 22:24:37,00:1f:fb:c5:d5:75,HomeBro_ULTERA,[WPA2-PSK-CCMP][WPS][ESS],-88,6,14.64280549,121.05816511
2018-04-24 22:31:24,5c:f2:86:2b:65:40,joynas,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-70,7,14.64283286,121.05798147
2018-04-24 22:31:03,bc:c0:0f:1f:40:28,NOTCONNECTED,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-76,9,14.64270547,121.05799728
2018-04-24 22:24:51,50:9f:27:da:a0:01,HUAWEI-E5220-a001,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-83,11,14.64272268,121.05807592
2018-04-24 22:24:51,d0:b2:c4:56:9a:1b,SKYbroadband9A18,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,1,14.64272268,121.05807592
2018-04-24 22:33:24,bc:c0:0f:20:19:50,Brewmaster,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-81,5,14.64387518,121.05771518
2018-04-24 22:25:15,64:66:b3:91:57:6e,Donut,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-82,1,14.64250071,121.05809736
2018-04-24 22:29:11,bc:c0:0f:7b:ae:b0,FIBERHOME_baeb0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-50,1,14.64171022,121.05810242
2018-04-24 22:31:24,88:d2:74:86:cc:39,bayanDSLWIFI_CC39,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-60,1,14.64283286,121.05798147
2018-04-24 22:25:07,bc:c0:0f:7b:a6:90,FIBERHOME_ba690,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-83,8,14.6425924,121.05809994
2018-04-24 22:26:03,90:61:0c:2e:a8:06,PLDTHOMEDSL43014,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-70,11,14.64209663,121.05809208
2018-04-24 22:25:30,90:61:0c:40:b0:5e,PLDTHOMEDSL45150,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-74,1,14.64238315,121.05811414
2018-04-24 22:26:43,c8:3a:35:c2:93:b0,AI2 X,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-68,11,14.64177913,121.05815403
2018-04-24 22:26:03,ac:f9:70:ec:7d:1c,HUAWEI-M2nR,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,11,14.64209663,121.05809208
2018-04-24 22:26:11,fc:8b:97:35:61:8a,PLDTMyDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-82,11,14.6420529,121.05812032
2018-04-24 22:26:11,34:ba:9a:54:4b:71,Smart_Bro_544B71,[WPA2-PSK-CCMP][WPS][ESS],-85,8,14.6420529,121.05812032
2018-04-24 22:26:11,f4:9e:ef:a0:88:7c,PLDTHOMEDSL_CasaPlatt,[WPA2-PSK-CCMP+TKIP][WPS][ESS],-87,8,14.6420529,121.05812032
2018-04-24 22:26:15,74:cc:39:ca:38:40,PLDTHOMEFIBRa3840,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-89,2,14.64200983,121.05812845
2018-04-24 22:26:15,4c:81:20:92:cc:f2,PLDTHOMEDSL2CCF2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-84,7,14.64200983,121.05812845
2018-04-24 22:28:53,c0:4a:00:ea:88:1c,EDUARDO,[WPA2-PSK-CCMP+TKIP][WPS][ESS],-74,6,14.64152358,121.05814406
2018-04-24 22:29:55,bc:c0:0f:20:02:f0,Pigglywiggly3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-80,1,14.64208998,121.05806499
2018-04-24 22:32:00,38:a2:8c:0f:38:90,KUD001_38a28c0f3890,[WPA2-PSK-CCMP][WPS][ESS],-54,3,14.64318097,121.05797057
2018-04-24 22:29:31,4c:72:b9:aa:77:50,AI2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-82,11,14.64189365,121.05808954
2018-04-24 22:26:47,90:61:0c:2d:fb:3b,PLDTHOMEDSL64315,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-76,11,14.64174546,121.05815643
2018-04-24 22:27:03,94:46:96:1d:42:0a,PLDTHOMEDSLJYJY0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-65,7,14.64158161,121.05815444
2018-04-24 22:27:15,f0:98:38:72:d6:24,Felipe Valerio,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-76,6,14.64148685,121.05815679
2018-04-24 22:26:43,8e:79:67:35:30:b9,Smart Bro_carolmaj,[WPA2-PSK-CCMP][WPS][ESS],-87,1,14.64177913,121.05815403
2018-04-24 22:27:07,fc:b4:e6:a8:f4:83,SKYbroadband389B,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-81,6,14.64154337,121.05815148
2018-04-24 22:29:31,fa:8f:ca:61:ed:3e,Vision,[ESS],-82,6,14.64189365,121.05808954
2018-04-24 22:26:55,00:13:33:de:9e:8e,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-75,11,14.64166697,121.05815749
2018-04-24 22:26:55,04:95:e6:d5:82:20,PLDTHOMEDSL64315,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-85,11,14.64166697,121.05815749
2018-04-24 22:27:19,14:b7:f8:62:c4:78,SKYbroadbandC475,[WPA2-PSK-CCMP][PMF-OPT][ESS],-71,1,14.6414474,121.05815642
2018-04-24 22:27:37,bc:c0:0f:2f:13:b0,PLDTHOMEFIBRf13b0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-62,9,14.64126418,121.05816406
2018-04-24 22:27:21,9e:ae:d3:99:e2:fb,DIRECT-D39962FB,[WPA2-PSK-CCMP][WPS][ESS],-71,11,14.64142742,121.05815552
2018-04-24 22:27:49,4c:81:20:f3:27:ff,PLDTHOMEDSL327FF,[WPA2-PSK-CCMP][WPS][ESS],-69,3,14.6411586,121.05818432
2018-04-24 22:28:13,00:13:33:d2:48:df,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-51,11,14.64115644,121.05815833
2018-04-24 22:27:41,48:7b:6b:f0:73:94,HUAWEI-n9RF,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-64,5,14.64122154,121.05816682
2018-04-24 22:27:15,fa:8f:ca:65:47:fc,,[ESS],-87,11,14.64148685,121.05815679
2018-04-24 22:27:25,bc:c0:0f:2e:75:08,ManingningFibre,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-87,8,14.64138501,121.05816222
2018-04-24 22:27:25,d8:5d:4c:c6:ea:98,Parachutes,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-77,11,14.64138501,121.05816222
2018-04-24 22:27:25,ca:3a:6b:53:fb:1b,,[WPA2-PSK-CCMP][WPS][ESS][P2P],-89,161,14.64138501,121.05816222
2018-04-24 22:28:05,5c:54:6d:43:b4:a4,HUAWEI-MD2p,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-75,8,14.64109092,121.05814648
2018-04-24 22:27:29,50:09:59:da:b3:fa,SKYbroadbandB3F7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-83,1,14.64133851,121.05816399
2018-04-24 22:28:33,e0:8e:3c:1a:b0:67,ikealife,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-77,2,14.64135057,121.05814974
2018-04-24 22:27:33,74:d0:2b:5d:fc:88,worm32.nod.inf.extractor,[WPA2-PSK-CCMP][WPS][ESS],-72,11,14.64129876,121.05816356
2018-04-24 22:28:29,74:d0:2b:5d:fc:8c,PLEX.worm32.n0d.inf.extractor,[WPA2-PSK-CCMP][WPS][ESS],-76,161,14.64130998,121.05815141
2018-04-24 22:27:53,00:26:75:dd:21:34,Aztech5018_D2137,[WPA-PSK-CCMP+TKIP][ESS],-71,11,14.64115333,121.05819142
2018-04-24 22:27:45,cc:06:77:64:2e:60,,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-85,11,14.6411886,121.0581675
2018-04-24 22:27:45,c8:3a:35:30:f7:50,NOTYOURwifi,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-88,10,14.6411886,121.0581675
2018-04-24 22:27:45,00:18:25:03:54:91,PLDT Smart WiFi Zone,[ESS],-88,8,14.6411886,121.0581675
2018-04-24 22:27:49,b0:48:7a:a3:bb:6e,CLEVELAND,[WPA2-PSK-CCMP+TKIP][ESS],-83,1,14.6411586,121.05818432
2018-04-24 22:27:53,cc:06:77:64:2e:61,,[WPA2-PSK-CCMP][ESS],-89,11,14.64115333,121.05819142
2018-04-24 22:27:53,e4:8d:8c:fd:ba:a5,PRIMARK_IDA,[ESS],-90,124,14.64115333,121.05819142
2018-04-24 22:28:05,90:61:0c:10:8f:d6,PLDTMyDSL,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-80,11,14.64109092,121.05814648
2018-04-24 22:28:17,34:ce:00:1e:47:c4,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-89,9,14.64119009,121.05815595
2018-04-24 22:28:57,c8:d7:19:04:57:2b,Uhmest,[WPA2-PSK-CCMP][WPS][ESS],-86,9,14.64156797,121.05813118
2018-04-24 22:28:57,34:ce:00:59:fe:2d,2nd floor,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-88,6,14.64156797,121.05813118
2018-04-24 22:29:00,e0:8e:3c:1c:2c:e7,lolagerman,[WPA-PSK-TKIP][ESS],-87,1,14.64159438,121.05811488
2018-04-24 22:29:03,00:1f:fb:b2:c0:99,HomeBro_ULTERA,[WPA2-PSK-CCMP][WPS][ESS],-87,2,14.64162455,121.05812438
2018-04-24 22:30:03,a0:40:a0:59:9e:c5,CasaLucas_EXT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-89,1,14.64216061,121.05806179
2018-04-24 22:30:03,34:bf:90:38:bb:58,PLDTFIBR_38bb58,[WPA-PSK-CCMP][ESS],-87,1,14.64216061,121.05806179
2018-04-24 22:30:07,ec:22:80:fd:28:f6,dlink-fd28f6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-87,6,14.64220133,121.05805536
2018-04-24 22:30:19,08:02:8e:96:87:ab,,[WPA2-PSK-CCMP][ESS],-84,108,14.64231653,121.05805947
2018-04-24 22:31:56,48:7b:6b:f0:6f:a8,nagilove,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-58,7,14.64314289,121.05797069
2018-04-24 22:31:03,34:ba:9a:54:9b:44,Smart_LTE,[WPA2-PSK-CCMP][WPS][ESS],-75,6,14.64270547,121.05799728
2018-04-24 22:31:48,80:29:94:68:28:e5,SKYbroadband28E2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-82,1,14.64308214,121.0579938
2018-04-24 22:31:08,00:19:3b:08:92:27,MMDA-ZT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-89,120,14.64270576,121.05796301
2018-04-24 22:31:16,51502_30232_210478055,Globe,HSPA;ph,-77,0,14.64278289,121.05797576
2018-04-24 22:31:12,78:c1:a7:00:4a:18,ZTEH108N_04A18,[WPA-PSK-CCMP+TKIP][ESS],-84,11,14.64274108,121.05797057
2018-04-24 22:31:12,f2:98:38:9f:b5:5d,Little India,[WPA2-PSK-CCMP+TKIP][ESS],-81,4,14.64274108,121.05797057
2018-04-24 22:31:12,f0:98:38:9f:b5:5c,LI-Devices,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-81,4,14.64274108,121.05797057
2018-04-24 22:31:12,4c:81:20:92:da:a2,PLDTHOMEDSL2DAA2,[WPA2-PSK-CCMP][WPS][ESS],-83,2,14.64274108,121.05797057
2018-04-24 22:31:12,dc:d9:16:ad:4c:cc,HUAWEI_P9lite_F486,[WPA2-PSK-CCMP][ESS],-83,11,14.64274108,121.05797057
2018-04-24 22:32:12,fc:8b:97:27:70:ac,PLDTMyDSL_rufino,[WPA2-PSK-CCMP][WPS][ESS],-68,11,14.6432716,121.05797211
2018-04-24 22:32:04,bc:c0:0f:7b:b8:f0,FIBERHOME_bb8f0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-70,6,14.64320618,121.05796361
2018-04-24 22:31:56,00:1f:fb:ac:69:59,HomeBro_ULTERA,[WPA2-PSK-CCMP][WPS][ESS],-82,1,14.64314289,121.05797069
2018-04-24 22:32:00,50:04:b8:2f:da:d2,Yangfi,[WPA2-PSK-CCMP][ESS],-77,5,14.64318097,121.05797057
2018-04-24 22:32:08,d0:22:be:b5:12:dd,bakedscallops,[WPA2-PSK-CCMP][ESS],-87,6,14.64323734,121.05796022
2018-04-24 22:32:08,50:09:59:83:b4:31,SKYbroadbandB42E,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-90,1,14.64323734,121.05796022
2018-04-24 22:32:12,00:22:75:23:a6:90,Belkin_N+_23A690,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-84,6,14.6432716,121.05797211
2018-04-24 22:32:20,90:61:0c:3a:17:d3,PLDTHOMEDSL06099,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-87,1,14.64335127,121.05793878
2018-04-24 22:32:23,bc:c0:0f:81:0e:50,PLDTHOMEFIBR10e50,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,8,14.64337869,121.05792277
2018-04-24 22:32:23,00:26:75:ee:35:79,bayanDSLWiFi_3579,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,2,14.64337869,121.05792277
2018-04-24 22:32:23,80:29:94:67:ed:c9,Trojan Malware,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,1,14.64337869,121.05792277
2018-04-24 22:32:32,74:cc:39:87:ae:10,VILLA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,9,14.64343744,121.05787575
2018-04-24 22:32:32,50:09:59:db:30:de,buangngalubi,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-83,1,14.64343744,121.05787575
2018-04-24 22:32:43,b0:b2:dc:26:80:c0,PLDTMyDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-81,11,14.64351884,121.05782832
2018-04-24 22:32:36,90:61:0c:3a:32:97,PLDTHOMEDSL12951,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,1,14.64346959,121.05786845
2018-04-24 22:32:43,0c:54:a5:15:4b:b7,48dc58,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-80,1,14.64351884,121.05782832
2018-04-24 22:33:32,b4:75:0e:15:69:c2,Chasenet,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-78,11,14.6439553,121.0576865
2018-04-24 22:33:54,00:13:33:fc:67:3e,PLDTHOMEDSLHackPaMore,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,1,14.64413283,121.05759387
2018-04-24 22:34:02,f0:98:38:3d:92:5c,Yorozuya,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-76,4,14.64420487,121.05757186
2018-04-24 22:34:06,90:61:0c:3a:43:34,PLDTHOMEDSL17204,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,1,14.64423702,121.05755699
2018-04-24 22:34:26,cc:06:77:e1:6c:3c,Allen5g,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-86,36,14.6443878,121.05748657
2018-04-24 22:34:38,cc:06:77:1e:f8:44,PUBLIC WIFI,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-89,36,14.64440364,121.05753719
2018-04-24 22:35:56,20:25:64:c6:99:29,mikamarco,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-82,11,14.64395649,121.05793579
2018-04-24 22:42:37,74:da:da:8c:97:f8,Blazebunny,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-90,36,14.64396519,121.05822314
2018-04-24 22:43:41,94:46:96:18:85:cf,PLDTHOMEDSLMVMZ0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-85,5,14.64402394,121.05880648
2018-04-24 22:57:01,cc:06:77:76:43:84,Pldtfiber2,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-70,36,14.64457108,121.05887672
2018-04-24 22:44:09,ae:63:be:ee:3e:1c,,[WPA2-PSK-CCMP][WPS][ESS][P2P],-90,36,14.64404483,121.05905274
2018-04-24 22:48:14,51502_30232_210439887,Globe,HSPA;ph,-71,0,14.6433889,121.05984723
2018-04-24 23:38:27,51502_30232_210454609,Globe,HSPA;ph,-67,0,14.64608143,121.06022946
1970-01-01 08:00:00,f8:1a:67:a5:d5:27,TP-LINK_5GHz_A5D527,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-77,44,14.64409637,121.0597741
2018-04-24 22:53:16,cc:06:77:e1:0d:5c,PLDTHOMEFIBR5G10d58,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-70,36,14.64420427,121.05983449
2018-04-24 22:45:48,1e:3e:84:42:94:b1,DIRECT-Hk-BRAVIA,[WPA2-PSK-CCMP][WPS][ESS],-84,6,14.64396702,121.05974525
2018-04-24 22:46:13,cc:06:77:60:51:dc,Llave Family 5G,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-74,36,14.64377066,121.05978388
2018-04-24 22:46:58,d4:6e:0e:e4:2f:b3,TJA-LINK_5G,[WPA2-PSK-CCMP][WPS][ESS],-67,36,14.64340225,121.0597964
2018-04-24 22:55:19,6c:b0:ce:20:7b:9a,1 Primary TV East,[WPA2-PSK-CCMP][WPS][ESS],-57,44,14.64507309,121.059507
2018-04-24 22:50:52,bc:c0:0f:c8:a9:ec,DIET DIVA PLDT 5Ghz,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-66,112,14.64425392,121.06044005
2018-04-24 22:50:43,48:00:33:a7:c6:59,SKYbroadbandC656,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,6,14.64424882,121.06035866
2018-04-24 22:51:08,bc:c0:0f:bf:6d:14,PLDTHOMEFIBR5Gf6d10,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-87,149,14.64424811,121.0605919
2018-04-24 22:55:19,66:b0:ce:20:7b:9a,NETGEAR-5G-Guest,[WPA2-PSK-CCMP][ESS],-57,44,14.64507309,121.059507
2018-04-24 22:54:33,cc:06:77:21:76:14,PLDTHOMEFIBR5G17610,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-74,36,14.64477376,121.0597219
2018-04-24 22:54:12,bc:c0:0f:be:99:9c,PLDTHOMEFIBR5Ge9998,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-70,149,14.64458622,121.05972158
2018-04-24 22:54:30,ec:1a:59:21:65:c8,belkin.5c6.5GHz,[WPA2-PSK-CCMP][WPS][ESS],-69,36,14.64475108,121.0597142
2018-04-24 22:55:51,cc:06:77:5e:7f:d4,PLDTHOMEFIBR5Ge7fd0,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-61,36,14.64485105,121.0593706
2018-04-24 22:57:29,70:54:d2:1e:83:4c,40bd3e,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-87,1,14.64458852,121.0586008
2018-04-24 22:57:54,ac:22:0b:d2:aa:84,KARIMAN,[WPA2-PSK-CCMP][WPS][ESS],-76,149,14.64455656,121.05835917
2018-04-24 22:57:54,cc:06:77:70:7b:fc,PLDTHOMEFIBR5G07bf8,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-87,36,14.64455656,121.05835917
2018-04-24 22:57:54,bc:c0:0f:c9:e6:7c,Potato,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-91,36,14.64455656,121.05835917
2018-04-24 22:58:34,cc:06:77:e1:40:c4,piggy5G,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-65,36,14.64453483,121.05798505
2018-04-24 22:58:50,ec:08:6b:5b:27:ee,TP-LINK_27EE_5G,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-84,149,14.64450694,121.05784225
2018-04-24 22:59:26,51502_30232_210488747,Globe,HSPA;ph,-95,0,14.64449661,121.05753893
2018-04-24 23:00:54,51502_30232_210488750,Globe,HSPA;ph,-87,0,14.64507272,121.05731421
2018-04-24 23:01:13,cc:06:77:d9:5b:dc,PLDTHOMEFIBR5G95bd8,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-80,36,14.6452523,121.05732072
2018-04-24 23:01:41,54:be:f7:3e:53:5f,5de260,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-87,1,14.64547498,121.05728317
2018-04-24 23:02:03,cc:06:77:75:fd:b4,PLDTHOMEFIBR5G5fdb0,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-86,44,14.64566351,121.05728393
2018-04-24 23:03:19,51502_30232_210468920,Globe,HSPA;ph,-105,0,14.64622206,121.05725788
2018-04-24 23:03:33,cc:06:77:22:75:c4,pldt_main_5g,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-78,36,14.64631972,121.05725704
2018-04-24 23:03:49,c0:a0:bb:12:90:a6,dlink-5GHz-90A6,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,44,14.646382,121.05722232
2018-04-24 23:11:57,cc:06:77:23:21:b4,PLDT_JOLO,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-80,36,14.64700653,121.05767056
2018-04-24 23:13:41,cc:06:77:6e:c9:9c,#WIP PH 2,[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS],-59,44,14.6465666,121.05851307
2018-04-24 23:12:09,cc:06:77:e1:80:fc,CEREBREW,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-83,48,14.64694563,121.05777172
2018-04-24 23:12:47,cc:06:77:21:70:84,tria,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-69,40,14.64674051,121.05806917
2018-04-24 23:12:35,34:97:f6:5d:3b:dc,KAPE_ADMIN,[WPA2-PSK-CCMP][ESS],-65,149,14.64680518,121.05797755
2018-04-24 23:13:57,ec:8c:a2:30:ff:2c,#SmartWifi @StrEATMag,[ESS],-56,100,14.64651683,121.05865466
2018-04-24 23:13:04,cc:06:77:5c:bd:5c,OSPLDT5G,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-74,44,14.64667303,121.05820392
2018-04-24 23:12:43,f0:9f:c2:28:9d:b9,Wireless,[WPA2-PSK-CCMP][ESS],-81,149,14.64676696,121.058043
2018-04-24 23:12:35,b0:4e:26:8b:f7:f6,Trojan V,[WPA2-PSK-CCMP][WPS][ESS],-81,1,14.64680518,121.05797755
2018-04-24 23:12:51,fe:a6:67:54:8e:71,DIRECT-C0-FireTV_94dd,[WPA2-PSK-CCMP][WPS][ESS][P2P],-80,161,14.64672607,121.05809894
2018-04-24 23:14:11,0c:f4:d5:15:99:2c,#SmartWifi @StrEATMag,[ESS],-62,36,14.64650537,121.05879456
2018-04-24 23:13:21,78:44:76:c7:c3:7c,CD-R KING_C7C37C,[ESS],-84,11,14.64664185,121.05835168
2018-04-24 23:36:00,cc:06:77:d9:62:e4,Centenario 5G,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-69,36,14.64640988,121.05908829
2018-04-24 23:13:49,00:13:33:fa:b8:da,PLDTHOMEDSLWS,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-87,1,14.64653258,121.05858084
